date,chain,total_usd
2025-06-29,Avalanche,1390923816.0
2025-06-30,Avalanche,1361357378.0
2025-07-01,Avalanche,1366977489.0
2025-07-02,Avalanche,1495429984.0
2025-07-03,Avalanche,1453435457.0
2025-07-04,Avalanche,1491113490.0
2025-07-05,Avalanche,1455115836.0
2025-07-06,Avalanche,1450659282.0
2025-07-07,Avalanche,1450591291.0
2025-07-08,Avalanche,1490575748.0
2025-07-09,Avalanche,1502771593.0
2025-07-10,Avalanche,1519858223.0
2025-07-11,Avalanche,1528490860.0
2025-07-12,Avalanche,1524008292.0
2025-07-13,Avalanche,1544786791.0
2025-07-14,Avalanche,1531095050.0
2025-07-15,Avalanche,1535974369.0
2025-07-16,Avalanche,1527841126.0
2025-07-17,Avalanche,1489012020.0
2025-07-18,Avalanche,1570011115.0
2025-07-19,Avalanche,1543694689.0
2025-07-20,Avalanche,1537291189.0
2025-07-21,Avalanche,1534671214.0
2025-07-22,Avalanche,1533749282.0
2025-07-23,Avalanche,1555696306.0
2025-07-24,Avalanche,1590776870.0
2025-07-25,Avalanche,1585511869.0
2025-07-26,Avalanche,1612457364.0
2025-07-27,Avalanche,1610477795.0
2025-07-28,Avalanche,1610118359.0
2025-07-29,Avalanche,1622193465.0
2025-07-30,Avalanche,1590425674.0
2025-07-31,Avalanche,1593662244.0
2025-08-01,Avalanche,1566670916.0
2025-08-02,Avalanche,1568165440.0
2025-08-03,Avalanche,1563580919.0
2025-08-04,Avalanche,1562577396.0
2025-08-05,Avalanche,1537220283.0
2025-08-06,Avalanche,1546817580.0
2025-08-07,Avalanche,1554651389.0
2025-08-08,Avalanche,1627023465.0
2025-08-09,Avalanche,1649170204.0
2025-08-10,Avalanche,1585429161.0
2025-08-11,Avalanche,1579824521.0
2025-08-12,Avalanche,1601164814.0
2025-08-13,Avalanche,1594396060.0
2025-08-14,Avalanche,1610052323.0
2025-08-15,Avalanche,1644584468.0
2025-08-16,Avalanche,1733320154.0
2025-08-17,Avalanche,1731612829.0
2025-08-18,Avalanche,1622395545.0
2025-08-19,Avalanche,1633952921.0
2025-08-20,Avalanche,1632459264.0
2025-08-21,Avalanche,1631466333.0
2025-08-22,Avalanche,1672431706.0
2025-08-23,Avalanche,1667135367.0
2025-08-24,Avalanche,1714161917.0
2025-08-25,Avalanche,1816234474.0
2025-08-26,Avalanche,1873163507.0
2025-08-27,Avalanche,1869994409.0
2025-08-28,Avalanche,1867259929.0
2025-08-29,Avalanche,1898604116.0
2025-08-30,Avalanche,1970676103.0
2025-08-31,Avalanche,1993289025.0
2025-09-01,Avalanche,2045734734.0
2025-09-02,Avalanche,2080494635.0
2025-09-03,Avalanche,2172357181.0
2025-09-04,Avalanche,2179257199.0
2025-09-05,Avalanche,2175666765.0
2025-09-06,Avalanche,2171689960.0
2025-09-07,Avalanche,2167054736.0
2025-09-08,Avalanche,2162079143.0
2025-09-09,Avalanche,2192349838.0
2025-09-10,Avalanche,2199820996.0
2025-09-11,Avalanche,2288314891.0
2025-09-12,Avalanche,2259762299.0
2025-09-13,Avalanche,2322832649.0
2025-09-14,Avalanche,2271172580.0
2025-09-15,Avalanche,2271227010.0
2025-09-16,Avalanche,2306831299.0
2025-09-17,Avalanche,2100059883.0
2025-09-18,Avalanche,2106171495.0
2025-09-19,Avalanche,2134217476.0
2025-09-20,Avalanche,2166062440.0
2025-09-21,Avalanche,2155555519.0
2025-09-22,Avalanche,2154286125.0
2025-09-23,Avalanche,2135140376.0
2025-09-24,Avalanche,2073100966.0
2025-09-25,Avalanche,1466681855.0
2025-09-26,Avalanche,1518957480.0
2025-09-27,Avalanche,1584165089.0
2025-09-28,Avalanche,1605925520.0
2025-09-29,Avalanche,1605903931.0
2025-09-30,Avalanche,1608144109.0
2025-10-01,Avalanche,1594347830.0
2025-10-02,Avalanche,1787471405.0
2025-10-03,Avalanche,1799821795.0
2025-10-04,Avalanche,1864630930.0
2025-10-05,Avalanche,1855906597.0
2025-10-06,Avalanche,1839706304.0
2025-10-07,Avalanche,1825668642.0
2025-10-08,Avalanche,1872799358.0
2025-10-09,Avalanche,1896551955.0
2025-10-10,Avalanche,1892992689.0
2025-10-11,Avalanche,1926029905.0
2025-10-12,Avalanche,1939587770.0
2025-10-13,Avalanche,1942230184.0
2025-10-14,Avalanche,1899195570.0
2025-10-15,Avalanche,1853259152.0
2025-10-16,Avalanche,1760841711.0
2025-10-17,Avalanche,1745528805.0
2025-10-18,Avalanche,1745458818.0
2025-10-19,Avalanche,1736031426.0
2025-10-20,Avalanche,1724582100.0
2025-10-21,Avalanche,1726794946.0
2025-10-22,Avalanche,1751120228.0
2025-10-23,Avalanche,1782934772.0
2025-10-24,Avalanche,2309650454.0
2025-10-25,Avalanche,2340007676.0
2025-10-26,Avalanche,2329254524.0
2025-10-27,Avalanche,2334208508.0
2025-10-28,Avalanche,2315955727.0
2025-10-29,Avalanche,2318782378.0
2025-10-30,Avalanche,2285982616.0
2025-10-31,Avalanche,2261244306.0
2025-11-01,Avalanche,2263875271.0
2025-11-02,Avalanche,2263914752.0
2025-11-03,Avalanche,2246288668.0
2025-11-04,Avalanche,2317334819.56
2020-08-29,BSC,2639394.0
2020-10-20,BSC,10032934.0
2020-10-21,BSC,10032934.0
2020-10-22,BSC,10032934.0
2020-10-23,BSC,10032934.0
2020-10-24,BSC,10032934.0
2020-10-25,BSC,10032934.0
2020-10-26,BSC,11036228.0
2020-10-27,BSC,11036228.0
2020-10-28,BSC,11036228.0
2020-10-29,BSC,11036228.0
2020-10-30,BSC,11036228.0
2020-10-31,BSC,11036228.0
2020-11-01,BSC,11036228.0
2020-11-02,BSC,11036228.0
2020-11-03,BSC,11036228.0
2020-11-04,BSC,11036228.0
2020-11-05,BSC,11036228.0
2020-11-06,BSC,11036228.0
2020-11-07,BSC,11036228.0
2020-11-08,BSC,11036228.0
2020-11-09,BSC,11036228.0
2020-11-10,BSC,11036228.0
2020-11-11,BSC,141195313.0
2020-11-12,BSC,141195313.0
2020-11-13,BSC,141195313.0
2020-11-14,BSC,141195313.0
2020-11-15,BSC,141195313.0
2020-11-16,BSC,141195313.0
2020-11-17,BSC,141195313.0
2020-11-18,BSC,141195313.0
2020-11-19,BSC,141195313.0
2020-11-20,BSC,141195313.0
2020-11-21,BSC,141195313.0
2020-11-22,BSC,141195313.0
2020-11-23,BSC,141195313.0
2020-11-24,BSC,141195313.0
2020-11-25,BSC,141195313.0
2020-11-26,BSC,141195313.0
2020-11-27,BSC,144205193.0
2020-11-28,BSC,144205193.0
2020-11-29,BSC,144205193.0
2020-11-30,BSC,144205193.0
2020-12-01,BSC,144205193.0
2020-12-02,BSC,144205193.0
2020-12-03,BSC,149221660.0
2020-12-04,BSC,149221660.0
2020-12-05,BSC,149221660.0
2020-12-06,BSC,149221660.0
2020-12-07,BSC,149221660.0
2020-12-08,BSC,149221660.0
2020-12-09,BSC,149221660.0
2020-12-10,BSC,149221660.0
2020-12-11,BSC,149221660.0
2020-12-12,BSC,149221660.0
2020-12-13,BSC,149221660.0
2020-12-14,BSC,149221660.0
2020-12-15,BSC,149221660.0
2020-12-16,BSC,149221660.0
2020-12-17,BSC,149221660.0
2020-12-18,BSC,149221660.0
2020-12-19,BSC,149221660.0
2020-12-20,BSC,149221660.0
2020-12-21,BSC,154238128.0
2020-12-22,BSC,154238128.0
2020-12-23,BSC,154238128.0
2020-12-24,BSC,154238128.0
2020-12-25,BSC,154238128.0
2020-12-26,BSC,154238128.0
2020-12-27,BSC,154238128.0
2020-12-28,BSC,154238128.0
2020-12-29,BSC,154238128.0
2020-12-30,BSC,154238128.0
2020-12-31,BSC,314430873.0
2021-01-01,BSC,314767888.0
2021-01-02,BSC,316503900.0
2021-01-03,BSC,316817278.0
2021-01-04,BSC,323407399.0
2021-01-05,BSC,326595026.0
2021-01-06,BSC,332215610.0
2021-01-07,BSC,322584870.0
2021-01-08,BSC,315580980.0
2021-01-09,BSC,322905105.0
2021-01-10,BSC,325508813.0
2021-01-11,BSC,321885442.0
2021-01-12,BSC,327782822.0
2021-01-13,BSC,334240992.0
2021-01-14,BSC,309628493.0
2021-01-15,BSC,329480225.0
2021-01-16,BSC,327511498.0
2021-01-17,BSC,321549380.0
2021-01-18,BSC,326176786.0
2021-01-19,BSC,326203759.0
2021-01-20,BSC,321472344.0
2021-01-21,BSC,323151600.0
2021-01-22,BSC,327149514.0
2021-01-23,BSC,328561202.0
2021-01-24,BSC,334745533.0
2021-01-25,BSC,345513794.0
2021-01-26,BSC,351764317.0
2021-01-27,BSC,352711309.0
2021-01-28,BSC,352241506.0
2021-01-29,BSC,347766670.0
2021-01-30,BSC,348404656.0
2021-01-31,BSC,349507787.0
2021-02-01,BSC,353296751.0
2021-02-02,BSC,375825548.0
2021-02-03,BSC,375699901.0
2021-02-04,BSC,378690537.0
2021-02-05,BSC,411730762.0
2021-02-06,BSC,435868325.0
2021-02-07,BSC,458746296.0
2021-02-08,BSC,472880806.0
2021-02-09,BSC,542673026.0
2021-02-10,BSC,591384632.0
2021-02-11,BSC,644134582.0
2021-02-12,BSC,666112443.0
2021-02-13,BSC,706493452.0
2021-02-14,BSC,708364684.0
2021-02-15,BSC,728788814.0
2021-02-16,BSC,767482748.0
2021-02-17,BSC,821888343.0
2021-02-18,BSC,915323235.0
2021-02-19,BSC,1045864794.0
2021-02-20,BSC,1159971885.0
2021-02-21,BSC,1208405639.0
2021-02-22,BSC,1233587674.0
2021-02-23,BSC,1097390416.0
2021-02-24,BSC,1266584876.0
2021-02-25,BSC,1356193334.0
2021-02-26,BSC,1367856860.0
2021-02-27,BSC,1390615809.0
2021-02-28,BSC,1382035999.0
2021-03-01,BSC,1446826013.0
2021-03-02,BSC,1861483486.0
2021-03-03,BSC,2095168315.0
2021-03-04,BSC,2581881897.0
2021-03-05,BSC,2787792208.0
2021-03-06,BSC,2974532583.0
2021-03-07,BSC,2968630905.0
2021-03-08,BSC,2968992235.0
2021-03-09,BSC,2975913733.0
2021-03-10,BSC,2969247822.0
2021-03-11,BSC,2990466797.0
2021-03-12,BSC,3061537465.0
2021-03-13,BSC,3128207935.0
2021-03-14,BSC,3187061113.0
2021-03-15,BSC,3155443032.0
2021-03-16,BSC,3155842943.0
2021-03-17,BSC,3178532146.0
2021-03-18,BSC,3174017478.0
2021-03-19,BSC,3166278808.0
2021-03-20,BSC,3167852299.0
2021-03-21,BSC,3262577726.0
2021-03-22,BSC,3267663857.0
2021-03-23,BSC,3269306895.0
2021-03-24,BSC,3255167112.0
2021-03-25,BSC,3456833451.0
2021-03-26,BSC,3443339180.0
2021-03-27,BSC,3512160898.0
2021-03-28,BSC,3805873919.0
2021-03-29,BSC,4631111293.0
2021-03-30,BSC,4948070958.0
2021-03-31,BSC,4948975433.0
2021-04-01,BSC,5149407420.0
2021-04-02,BSC,4662257865.0
2021-04-03,BSC,5460305234.0
2021-04-04,BSC,5851210802.0
2021-04-05,BSC,6094739485.0
2021-04-06,BSC,6278030695.0
2021-04-07,BSC,6488869235.0
2021-04-08,BSC,6491685772.0
2021-04-09,BSC,6713399990.0
2021-04-10,BSC,6965137523.0
2021-04-11,BSC,7030951885.0
2021-04-12,BSC,7226840622.0
2021-04-13,BSC,7778233656.0
2021-04-14,BSC,7766718135.0
2021-04-15,BSC,7751796137.0
2021-04-16,BSC,8038705094.0
2021-04-17,BSC,8329954255.0
2021-04-18,BSC,8628991423.0
2021-04-19,BSC,8885026858.0
2021-04-20,BSC,8975442266.0
2021-04-21,BSC,9129361338.0
2021-04-22,BSC,9336750757.0
2021-04-23,BSC,9430343849.0
2021-04-24,BSC,9438443636.0
2021-04-25,BSC,9418943841.0
2021-04-26,BSC,9444818688.0
2021-04-27,BSC,9433505791.0
2021-04-28,BSC,9399058910.0
2021-04-29,BSC,9440637791.0
2021-04-30,BSC,9538338429.0
2021-05-01,BSC,9637840611.0
2021-05-02,BSC,9670137102.0
2021-05-03,BSC,10176436100.0
2021-05-04,BSC,10178713877.0
2021-05-05,BSC,10144485576.0
2021-05-06,BSC,10281863362.0
2021-05-07,BSC,10285816032.0
2021-05-08,BSC,10305445174.0
2021-05-09,BSC,10346275302.0
2021-05-10,BSC,10361062421.0
2021-05-11,BSC,10401829753.0
2021-05-12,BSC,10399593864.0
2021-05-13,BSC,10291923612.0
2021-05-14,BSC,10373834954.0
2021-05-15,BSC,10347566484.0
2021-05-16,BSC,10334567867.0
2021-05-17,BSC,10372205548.0
2021-05-18,BSC,10334893896.0
2021-05-19,BSC,10250941703.0
2021-05-20,BSC,10131477074.0
2021-05-21,BSC,10193405961.0
2021-05-22,BSC,10202380248.0
2021-05-23,BSC,10185541329.0
2021-05-24,BSC,10183533626.0
2021-05-25,BSC,10196973788.0
2021-05-26,BSC,10192232930.0
2021-05-27,BSC,10208893883.0
2021-05-28,BSC,10182448775.0
2021-05-29,BSC,10225972200.0
2021-05-30,BSC,10174951576.0
2021-05-31,BSC,10163747682.0
2021-06-01,BSC,10176602678.0
2021-06-02,BSC,10198350372.0
2021-06-03,BSC,10173876973.0
2021-06-04,BSC,10191725684.0
2021-06-05,BSC,10185347555.0
2021-06-06,BSC,10198523507.0
2021-06-07,BSC,10218673180.0
2021-06-08,BSC,10127474007.0
2021-06-09,BSC,10201048015.0
2021-06-10,BSC,10209880671.0
2021-06-11,BSC,10180108067.0
2021-06-12,BSC,10184752221.0
2021-06-13,BSC,10183653926.0
2021-06-14,BSC,10207311817.0
2021-06-15,BSC,10202300025.0
2021-06-16,BSC,10198523770.0
2021-06-17,BSC,10157706786.0
2021-06-18,BSC,10212886008.0
2021-06-19,BSC,10381371811.0
2021-06-20,BSC,10378639929.0
2021-06-21,BSC,10396115365.0
2021-06-22,BSC,10354339598.0
2021-06-23,BSC,10394938257.0
2021-06-24,BSC,10392966279.0
2021-06-25,BSC,10357726085.0
2021-06-26,BSC,10379527463.0
2021-06-27,BSC,10395532379.0
2021-06-28,BSC,10381187912.0
2021-06-29,BSC,10390104478.0
2021-06-30,BSC,10351202830.0
2021-07-01,BSC,10396197988.0
2021-07-02,BSC,10398714888.0
2021-07-03,BSC,10393603683.0
2021-07-04,BSC,10391188032.0
2021-07-05,BSC,10353315395.0
2021-07-06,BSC,10367488585.0
2021-07-07,BSC,10374086444.0
2021-07-08,BSC,10354489361.0
2021-07-09,BSC,10386956083.0
2021-07-10,BSC,10377831049.0
2021-07-11,BSC,10384633951.0
2021-07-12,BSC,10375481072.0
2021-07-13,BSC,10374967492.0
2021-07-14,BSC,10365582359.0
2021-07-15,BSC,10367764838.0
2021-07-16,BSC,10369222918.0
2021-07-17,BSC,10319258265.0
2021-07-18,BSC,10359756606.0
2021-07-19,BSC,10391370877.0
2021-07-20,BSC,10370886118.0
2021-07-21,BSC,10388508509.0
2021-07-22,BSC,10412836685.0
2021-07-23,BSC,10376859735.0
2021-07-24,BSC,10386086442.0
2021-07-25,BSC,10390762998.0
2021-07-26,BSC,10423367967.0
2021-07-27,BSC,10344926761.0
2021-07-28,BSC,10378452683.0
2021-07-29,BSC,10351701858.0
2021-07-30,BSC,10357411991.0
2021-07-31,BSC,10415751120.0
2021-08-01,BSC,10450023946.0
2021-08-02,BSC,10527109336.0
2021-08-03,BSC,10559275107.0
2021-08-04,BSC,10575361585.0
2021-08-05,BSC,10529708260.0
2021-08-06,BSC,10551649206.0
2021-08-07,BSC,10565889652.0
2021-08-08,BSC,10580836034.0
2021-08-09,BSC,10554399255.0
2021-08-10,BSC,10577973261.0
2021-08-11,BSC,10572997169.0
2021-08-12,BSC,10635440099.0
2021-08-13,BSC,10648602684.0
2021-08-14,BSC,10639179798.0
2021-08-15,BSC,10627019259.0
2021-08-16,BSC,10632105607.0
2021-08-17,BSC,10628590856.0
2021-08-18,BSC,10618062969.0
2021-08-19,BSC,10640699899.0
2021-08-20,BSC,10684039694.0
2021-08-21,BSC,10628485480.0
2021-08-22,BSC,10609783560.0
2021-08-23,BSC,10638171499.0
2021-08-24,BSC,10623434318.0
2021-08-25,BSC,10623855332.0
2021-08-26,BSC,10621120044.0
2021-08-27,BSC,10612491748.0
2021-08-28,BSC,10616025635.0
2021-08-29,BSC,10627715687.0
2021-08-30,BSC,10612229962.0
2021-08-31,BSC,10600492830.0
2021-09-01,BSC,10623055317.0
2021-09-02,BSC,10618886676.0
2021-09-03,BSC,10591278181.0
2021-09-04,BSC,10599811761.0
2021-09-05,BSC,10590452780.0
2021-09-06,BSC,10603317016.0
2021-09-07,BSC,10604016273.0
2021-09-08,BSC,10624008069.0
2021-09-09,BSC,10614513746.0
2021-09-10,BSC,10618662308.0
2021-09-11,BSC,10587347563.0
2021-09-12,BSC,10618518703.0
2021-09-13,BSC,10631962985.0
2021-09-14,BSC,10630147073.0
2021-09-15,BSC,10341937901.0
2021-09-16,BSC,10654402029.0
2021-09-17,BSC,10666970672.0
2021-09-18,BSC,10669652220.0
2021-09-19,BSC,10720050333.0
2021-09-20,BSC,10884155534.0
2021-09-21,BSC,10853612232.0
2021-09-22,BSC,10811010037.0
2021-09-23,BSC,10850546761.0
2021-09-24,BSC,10877616234.0
2021-09-25,BSC,10866519390.0
2021-09-26,BSC,10879316087.0
2021-09-27,BSC,10894671655.0
2021-09-28,BSC,10808160034.0
2021-09-29,BSC,10818456278.0
2021-09-30,BSC,10871318876.0
2021-10-01,BSC,10862577321.0
2021-10-02,BSC,10854858612.0
2021-10-03,BSC,10845903169.0
2021-10-04,BSC,10864573797.0
2021-10-05,BSC,10841677737.0
2021-10-06,BSC,10852964574.0
2021-10-07,BSC,10855360137.0
2021-10-08,BSC,10862986274.0
2021-10-09,BSC,10867499743.0
2021-10-10,BSC,10872241546.0
2021-10-11,BSC,10859863726.0
2021-10-12,BSC,10904588679.0
2021-10-13,BSC,10865290386.0
2021-10-14,BSC,10882168674.0
2021-10-15,BSC,10858652969.0
2021-10-16,BSC,10889995172.0
2021-10-17,BSC,10873776716.0
2021-10-18,BSC,10881320389.0
2021-10-19,BSC,10844565127.0
2021-10-20,BSC,10856133704.0
2021-10-21,BSC,10866900340.0
2021-10-22,BSC,10850877602.0
2021-10-23,BSC,10883180746.0
2021-10-24,BSC,10893194823.0
2021-10-25,BSC,10877741547.0
2021-10-26,BSC,10869685191.0
2021-10-27,BSC,10826601089.0
2021-10-28,BSC,11026773921.0
2021-10-29,BSC,11045715845.0
2021-10-30,BSC,11048090052.0
2021-10-31,BSC,11250831182.0
2021-11-01,BSC,11219852807.0
2021-11-02,BSC,11231628951.0
2021-11-03,BSC,11261121900.0
2021-11-04,BSC,11238225443.0
2021-11-05,BSC,11271466912.0
2021-11-06,BSC,11255362810.0
2021-11-07,BSC,11253932229.0
2021-11-08,BSC,11258666363.0
2021-11-09,BSC,11227411865.0
2021-11-10,BSC,11235809679.0
2021-11-11,BSC,11272621689.0
2021-11-12,BSC,11238513440.0
2021-11-13,BSC,11283855882.0
2021-11-14,BSC,11267810797.0
2021-11-15,BSC,11310463487.0
2021-11-16,BSC,11245418239.0
2021-11-17,BSC,11250105517.0
2021-11-18,BSC,11305572510.0
2021-11-19,BSC,11242326715.0
2021-11-20,BSC,11586789534.0
2021-11-21,BSC,11587806874.0
2021-11-22,BSC,11554212700.0
2021-11-23,BSC,11515175230.0
2021-11-24,BSC,11729881811.0
2021-11-25,BSC,11738446926.0
2021-11-26,BSC,11684950399.0
2021-11-27,BSC,11685871844.0
2021-11-28,BSC,11705803814.0
2021-11-29,BSC,11695123141.0
2021-11-30,BSC,11695284081.0
2021-12-01,BSC,11677964827.0
2021-12-02,BSC,11709661846.0
2021-12-03,BSC,11688458161.0
2021-12-04,BSC,11675912342.0
2021-12-05,BSC,11680454891.0
2021-12-06,BSC,11665263819.0
2021-12-07,BSC,11674108997.0
2021-12-08,BSC,11692293856.0
2021-12-09,BSC,11678484513.0
2021-12-10,BSC,11650011009.0
2021-12-11,BSC,11641043738.0
2021-12-12,BSC,11668176952.0
2021-12-13,BSC,11665799941.0
2021-12-14,BSC,11653334322.0
2021-12-15,BSC,11694515552.0
2021-12-16,BSC,11684045937.0
2021-12-17,BSC,11672749942.0
2021-12-18,BSC,11663213079.0
2021-12-19,BSC,11681892270.0
2021-12-20,BSC,11655180524.0
2021-12-21,BSC,11736018289.0
2021-12-22,BSC,11707250013.0
2021-12-23,BSC,11692123625.0
2021-12-24,BSC,11718455380.0
2021-12-25,BSC,11721241381.0
2021-12-26,BSC,11691893520.0
2021-12-27,BSC,11692626805.0
2021-12-28,BSC,11681991295.0
2021-12-29,BSC,11677809398.0
2021-12-30,BSC,11705083708.0
2021-12-31,BSC,11698305830.0
2022-01-01,BSC,11666742320.0
2022-01-02,BSC,11738409720.0
2022-01-03,BSC,11685941204.0
2022-01-04,BSC,11690789616.0
2022-01-05,BSC,11672407339.0
2022-01-06,BSC,11704113041.0
2022-01-07,BSC,11689782757.0
2022-01-08,BSC,11684248448.0
2022-01-09,BSC,11660405546.0
2022-01-10,BSC,11676565674.0
2022-01-11,BSC,11697193127.0
2022-01-12,BSC,11687421316.0
2022-01-13,BSC,11692323406.0
2022-01-14,BSC,11689270025.0
2022-01-15,BSC,11671481324.0
2022-01-16,BSC,11673962494.0
2022-01-17,BSC,11681255475.0
2022-01-18,BSC,11707668510.0
2022-01-19,BSC,11681011037.0
2022-01-20,BSC,11663670606.0
2022-01-21,BSC,11674331305.0
2022-01-22,BSC,11681363248.0
2022-01-23,BSC,11729423928.0
2022-01-24,BSC,11712496567.0
2022-01-25,BSC,11733651884.0
2022-01-26,BSC,11707222914.0
2022-01-27,BSC,11706483044.0
2022-01-28,BSC,11750194698.0
2022-01-29,BSC,11717174797.0
2022-01-30,BSC,11731123473.0
2022-01-31,BSC,11707394786.0
2022-02-01,BSC,11718626824.0
2022-02-02,BSC,11698979534.0
2022-02-03,BSC,11714676672.0
2022-02-04,BSC,11722089847.0
2022-02-05,BSC,11786112435.0
2022-02-06,BSC,11691308308.0
2022-02-07,BSC,11738562012.0
2022-02-08,BSC,11720652781.0
2022-02-09,BSC,11722406947.0
2022-02-10,BSC,11718691698.0
2022-02-11,BSC,11724400493.0
2022-02-12,BSC,11714950299.0
2022-02-13,BSC,11719402452.0
2022-02-14,BSC,11714212868.0
2022-02-15,BSC,11726802720.0
2022-02-16,BSC,11718106226.0
2022-02-17,BSC,11720972289.0
2022-02-18,BSC,11705876004.0
2022-02-19,BSC,11704136971.0
2022-02-20,BSC,11733361213.0
2022-02-21,BSC,11692704656.0
2022-02-22,BSC,11702449447.0
2022-02-23,BSC,11709918483.0
2022-02-24,BSC,11705270843.0
2022-02-25,BSC,11703320027.0
2022-02-26,BSC,11700084410.0
2022-02-27,BSC,11719084234.0
2022-02-28,BSC,11722945908.0
2022-03-01,BSC,11697264959.0
2022-03-02,BSC,11711405209.0
2022-03-03,BSC,11689407597.0
2022-03-04,BSC,11714832464.0
2022-03-05,BSC,11717176914.0
2022-03-06,BSC,11719711564.0
2022-03-07,BSC,11705429720.0
2022-03-08,BSC,11694956028.0
2022-03-09,BSC,11699671844.0
2022-03-10,BSC,11697433259.0
2022-03-11,BSC,11696935806.0
2022-03-12,BSC,11680538869.0
2022-03-13,BSC,11688751996.0
2022-03-14,BSC,11699583412.0
2022-03-15,BSC,11691819763.0
2022-03-16,BSC,11687379657.0
2022-03-17,BSC,11698802880.0
2022-03-18,BSC,11701168669.0
2022-03-19,BSC,11694121551.0
2022-03-20,BSC,11686577403.0
2022-03-21,BSC,11696554372.0
2022-03-22,BSC,11696143374.0
2022-03-23,BSC,11695545067.0
2022-03-24,BSC,11687870379.0
2022-03-25,BSC,11692602022.0
2022-03-26,BSC,11692431819.0
2022-03-27,BSC,11687996263.0
2022-03-28,BSC,11688877406.0
2022-03-29,BSC,11670684063.0
2022-03-30,BSC,11694198095.0
2022-03-31,BSC,11702333153.0
2022-04-01,BSC,11714616589.0
2022-04-02,BSC,11729733093.0
2022-04-03,BSC,11706666079.0
2022-04-04,BSC,11715514204.0
2022-04-05,BSC,11704167065.0
2022-04-06,BSC,11704042696.0
2022-04-07,BSC,11696943898.0
2022-04-08,BSC,11696112553.0
2022-04-09,BSC,11907746819.0
2022-04-10,BSC,11919117284.0
2022-04-11,BSC,11895236039.0
2022-04-12,BSC,11895397702.0
2022-04-13,BSC,11908214478.0
2022-04-14,BSC,11909260914.0
2022-04-15,BSC,11900720613.0
2022-04-16,BSC,11897741679.0
2022-04-17,BSC,11895778306.0
2022-04-18,BSC,11898453555.0
2022-04-19,BSC,11901115200.0
2022-04-20,BSC,11895462256.0
2022-04-21,BSC,11897690649.0
2022-04-22,BSC,11910839953.0
2022-04-23,BSC,11905881485.0
2022-04-24,BSC,11910401712.0
2022-04-25,BSC,11893328540.0
2022-04-26,BSC,11915776757.0
2022-04-27,BSC,11954885566.0
2022-04-28,BSC,11943380823.0
2022-04-29,BSC,11937156279.0
2022-04-30,BSC,11948090382.0
2022-05-01,BSC,11958029006.0
2022-05-02,BSC,11946717588.0
2022-05-03,BSC,11944400126.0
2022-05-04,BSC,11950758437.0
2022-05-05,BSC,11956327430.0
2022-05-06,BSC,11988792503.0
2022-05-07,BSC,12169191865.0
2022-05-08,BSC,12181593318.0
2022-05-09,BSC,12166574776.0
2022-05-10,BSC,12338628461.0
2022-05-11,BSC,12372079936.0
2022-05-12,BSC,12802874967.0
2022-05-13,BSC,12778527767.0
2022-05-14,BSC,12757816909.0
2022-05-15,BSC,12764205101.0
2022-05-16,BSC,12760187233.0
2022-05-17,BSC,12771170822.0
2022-05-18,BSC,12770402127.0
2022-05-19,BSC,12771359153.0
2022-05-20,BSC,12764751077.0
2022-05-21,BSC,12862625760.0
2022-05-22,BSC,12863669708.0
2022-05-23,BSC,12880922720.0
2022-05-24,BSC,12885635430.0
2022-05-25,BSC,12918099757.0
2022-05-26,BSC,12921068631.0
2022-05-27,BSC,12918901850.0
2022-05-28,BSC,12913308861.0
2022-05-29,BSC,12908114232.0
2022-05-30,BSC,12908532055.0
2022-05-31,BSC,13720879421.0
2022-06-01,BSC,12907060560.0
2022-06-02,BSC,12915351974.0
2022-06-03,BSC,12912577484.0
