date,chain,peg,total_circulating_usd
2024-02-12,Algorand,peggedEUR,238429.0
2024-02-13,Algorand,peggedEUR,236864.0
2024-02-14,Algorand,peggedEUR,236830.0
2024-02-15,Algorand,peggedEUR,237045.0
2024-02-16,Algorand,peggedEUR,237283.0
2024-02-17,Algorand,peggedEUR,236638.0
2024-02-18,Algorand,peggedEUR,239206.0
2024-02-19,Algorand,peggedEUR,235998.0
2024-02-20,Algorand,peggedEUR,237299.0
2024-02-21,Algorand,peggedEUR,1321722.0
2024-02-22,Algorand,peggedEUR,1321513.0
2024-02-23,Algorand,peggedEUR,1322147.0
2024-02-24,Algorand,peggedEUR,1323361.0
2024-02-25,Algorand,peggedEUR,1322925.0
2024-02-26,Algorand,peggedEUR,1322942.0
2024-02-27,Algorand,peggedEUR,1326479.0
2024-02-28,Algorand,peggedEUR,1324471.0
2024-02-29,Algorand,peggedEUR,1323743.0
2024-03-01,Algorand,peggedEUR,1323313.0
2024-03-02,Algorand,peggedEUR,1324258.0
2024-03-03,Algorand,peggedEUR,1324059.0
2024-03-04,Algorand,peggedEUR,1326634.0
2024-03-05,Algorand,peggedEUR,1326545.0
2024-03-06,Algorand,peggedEUR,1325934.0
2024-03-07,Algorand,peggedEUR,1327251.0
2024-03-08,Algorand,peggedEUR,1337121.0
2024-03-09,Algorand,peggedEUR,1336289.0
2024-03-10,Algorand,peggedEUR,1336697.0
2024-03-11,Algorand,peggedEUR,1336642.0
2024-03-12,Algorand,peggedEUR,1335016.0
2024-03-13,Algorand,peggedEUR,1334564.0
2024-03-14,Algorand,peggedEUR,1335033.0
2024-03-15,Algorand,peggedEUR,1329456.0
2024-03-16,Algorand,peggedEUR,1330040.0
2024-03-17,Algorand,peggedEUR,1329627.0
2024-03-18,Algorand,peggedEUR,1328754.0
2024-03-19,Algorand,peggedEUR,1328158.0
2024-03-20,Algorand,peggedEUR,1327679.0
2024-03-21,Algorand,peggedEUR,1327903.0
2024-03-22,Algorand,peggedEUR,1326596.0
2024-03-23,Algorand,peggedEUR,1325493.0
2024-03-24,Algorand,peggedEUR,1320189.0
2024-03-25,Algorand,peggedEUR,1319990.0
2024-03-26,Algorand,peggedEUR,1320657.0
2024-03-27,Algorand,peggedEUR,1321468.0
2024-03-28,Algorand,peggedEUR,1321033.0
2024-03-29,Algorand,peggedEUR,1320614.0
2024-03-30,Algorand,peggedEUR,1319476.0
2024-03-31,Algorand,peggedEUR,1319068.0
2024-04-01,Algorand,peggedEUR,1318825.0
2024-04-02,Algorand,peggedEUR,1317967.0
2024-04-03,Algorand,peggedEUR,1315122.0
2024-04-04,Algorand,peggedEUR,1316512.0
2024-04-05,Algorand,peggedEUR,1323542.0
2024-04-06,Algorand,peggedEUR,1324506.0
2024-04-07,Algorand,peggedEUR,1324048.0
2024-04-08,Algorand,peggedEUR,1324737.0
2024-04-09,Algorand,peggedEUR,1327312.0
2024-04-10,Algorand,peggedEUR,1326893.0
2024-04-11,Algorand,peggedEUR,1327047.0
2024-04-12,Algorand,peggedEUR,1306715.0
2024-04-13,Algorand,peggedEUR,1304945.0
2024-04-14,Algorand,peggedEUR,1301555.0
2024-04-15,Algorand,peggedEUR,1301381.0
2024-04-16,Algorand,peggedEUR,1297081.0
2024-04-17,Algorand,peggedEUR,1298817.0
2024-04-18,Algorand,peggedEUR,1300831.0
2024-04-19,Algorand,peggedEUR,1299778.0
2024-04-20,Algorand,peggedEUR,1300632.0
2024-04-21,Algorand,peggedEUR,1301952.0
2024-04-22,Algorand,peggedEUR,1301704.0
2024-04-23,Algorand,peggedEUR,1303865.0
2024-04-24,Algorand,peggedEUR,1308540.0
2024-04-25,Algorand,peggedEUR,1307900.0
2024-04-26,Algorand,peggedEUR,1307476.0
2024-04-27,Algorand,peggedEUR,1306056.0
2024-04-28,Algorand,peggedEUR,1306249.0
2024-04-29,Algorand,peggedEUR,1307776.0
2024-04-30,Algorand,peggedEUR,1309871.0
2024-05-01,Algorand,peggedEUR,1308167.0
2024-05-02,Algorand,peggedEUR,1308416.0
2024-05-03,Algorand,peggedEUR,1309463.0
2024-05-04,Algorand,peggedEUR,1315213.0
2024-05-05,Algorand,peggedEUR,1314982.0
2024-05-06,Algorand,peggedEUR,1313934.0
2024-05-07,Algorand,peggedEUR,1313817.0
2024-05-08,Algorand,peggedEUR,1312709.0
2024-05-09,Algorand,peggedEUR,1312742.0
2024-05-10,Algorand,peggedEUR,1316463.0
2024-05-11,Algorand,peggedEUR,1316672.0
2024-05-12,Algorand,peggedEUR,1316033.0
2024-05-13,Algorand,peggedEUR,1317367.0
2024-05-14,Algorand,peggedEUR,1318029.0
2024-05-15,Algorand,peggedEUR,1319115.0
2024-05-16,Algorand,peggedEUR,1327813.0
2024-05-17,Algorand,peggedEUR,1327378.0
2024-05-18,Algorand,peggedEUR,1327813.0
2024-05-19,Algorand,peggedEUR,1327853.0
2024-05-20,Algorand,peggedEUR,1327848.0
2024-05-21,Algorand,peggedEUR,1328454.0
2024-05-22,Algorand,peggedEUR,1323553.0
2024-05-23,Algorand,peggedEUR,1322721.0
2024-05-24,Algorand,peggedEUR,1321987.0
2024-05-25,Algorand,peggedEUR,1325531.0
2024-05-26,Algorand,peggedEUR,1325219.0
2024-05-27,Algorand,peggedEUR,1325236.0
2024-05-28,Algorand,peggedEUR,1325434.0
2024-05-29,Algorand,peggedEUR,1320270.0
2024-05-30,Algorand,peggedEUR,1319393.0
2024-05-31,Algorand,peggedEUR,1320309.0
2024-06-01,Algorand,peggedEUR,1325838.0
2024-06-02,Algorand,peggedEUR,1325832.0
2024-06-03,Algorand,peggedEUR,1323655.0
2024-06-04,Algorand,peggedEUR,1329234.0
2024-06-05,Algorand,peggedEUR,1329046.0
2024-06-06,Algorand,peggedEUR,1329460.0
2024-06-07,Algorand,peggedEUR,1320218.0
2024-06-08,Algorand,peggedEUR,1319573.0
2024-06-09,Algorand,peggedEUR,1319557.0
2024-06-10,Algorand,peggedEUR,1315575.0
2024-06-11,Algorand,peggedEUR,1314483.0
2024-06-12,Algorand,peggedEUR,1315596.0
2024-06-13,Algorand,peggedEUR,1312164.0
2024-06-14,Algorand,peggedEUR,1311281.0
2024-06-15,Algorand,peggedEUR,1311078.0
2024-06-16,Algorand,peggedEUR,1307559.0
2024-06-17,Algorand,peggedEUR,1308871.0
2024-06-18,Algorand,peggedEUR,1308219.0
2024-06-19,Algorand,peggedEUR,1312521.0
2024-06-20,Algorand,peggedEUR,1307740.0
2024-06-21,Algorand,peggedEUR,1307510.0
2024-06-22,Algorand,peggedEUR,1318862.0
2024-06-23,Algorand,peggedEUR,1316607.0
2024-06-24,Algorand,peggedEUR,1317936.0
2024-06-25,Algorand,peggedEUR,2387378.0
2024-06-26,Algorand,peggedEUR,1316935.0
2024-06-27,Algorand,peggedEUR,1317008.0
2024-06-28,Algorand,peggedEUR,1316824.0
2024-06-29,Algorand,peggedEUR,1320060.0
2024-06-30,Algorand,peggedEUR,1321234.0
2024-07-01,Algorand,peggedEUR,1320087.0
2024-07-02,Algorand,peggedEUR,1324865.0
2024-07-03,Algorand,peggedEUR,1325296.0
2024-07-04,Algorand,peggedEUR,1325059.0
2024-07-05,Algorand,peggedEUR,1335741.0
2024-07-06,Algorand,peggedEUR,1336645.0
2024-07-07,Algorand,peggedEUR,1335956.0
2024-07-08,Algorand,peggedEUR,1334484.0
2024-07-09,Algorand,peggedEUR,1334351.0
2024-07-10,Algorand,peggedEUR,1335205.0
2024-07-11,Algorand,peggedEUR,1339997.0
2024-07-12,Algorand,peggedEUR,1340502.0
2024-07-13,Algorand,peggedEUR,1341219.0
2024-07-14,Algorand,peggedEUR,1344800.0
2024-07-15,Algorand,peggedEUR,1343401.0
2024-07-16,Algorand,peggedEUR,1342928.0
2024-07-17,Algorand,peggedEUR,1343380.0
2024-07-18,Algorand,peggedEUR,1342999.0
2024-07-19,Algorand,peggedEUR,1342537.0
2024-07-20,Algorand,peggedEUR,1343202.0
2024-07-21,Algorand,peggedEUR,1343265.0
2024-07-22,Algorand,peggedEUR,1342802.0
2024-07-23,Algorand,peggedEUR,1342140.0
2024-07-24,Algorand,peggedEUR,1333652.0
2024-07-25,Algorand,peggedEUR,1335631.0
2024-07-26,Algorand,peggedEUR,1336072.0
2024-07-27,Algorand,peggedEUR,1339709.0
2024-07-28,Algorand,peggedEUR,1339461.0
2024-07-29,Algorand,peggedEUR,1338835.0
2024-07-30,Algorand,peggedEUR,1441153.0
2024-07-31,Algorand,peggedEUR,1441192.0
2024-08-01,Algorand,peggedEUR,1444733.0
2024-08-02,Algorand,peggedEUR,1455353.0
2024-08-03,Algorand,peggedEUR,1455353.0
2024-08-04,Algorand,peggedEUR,1455353.0
2024-08-05,Algorand,peggedEUR,1458404.0
2024-08-06,Algorand,peggedEUR,1545449.0
2024-08-07,Algorand,peggedEUR,1545794.0
2024-08-08,Algorand,peggedEUR,1545875.0
2024-08-09,Algorand,peggedEUR,1542329.0
2024-08-10,Algorand,peggedEUR,1541956.0
2024-08-11,Algorand,peggedEUR,1542740.0
2024-08-12,Algorand,peggedEUR,1544373.0
2024-08-13,Algorand,peggedEUR,1546387.0
2024-08-14,Algorand,peggedEUR,1547188.0
2024-08-15,Algorand,peggedEUR,1554831.0
2024-08-16,Algorand,peggedEUR,1550486.0
2024-08-17,Algorand,peggedEUR,1550881.0
2024-08-18,Algorand,peggedEUR,1555767.0
2024-08-19,Algorand,peggedEUR,1560112.0
2024-08-20,Algorand,peggedEUR,1560112.0
2024-08-21,Algorand,peggedEUR,1573371.0
2024-08-22,Algorand,peggedEUR,1573378.0
2024-08-23,Algorand,peggedEUR,1577383.0
2024-08-24,Algorand,peggedEUR,1581210.0
2024-08-25,Algorand,peggedEUR,1581210.0
2024-08-26,Algorand,peggedEUR,1581155.0
2024-08-27,Algorand,peggedEUR,1579661.0
2024-08-28,Algorand,peggedEUR,1575601.0
2024-08-29,Algorand,peggedEUR,1575601.0
2024-08-30,Algorand,peggedEUR,1559910.0
2024-08-31,Algorand,peggedEUR,1559910.0
2024-09-01,Algorand,peggedEUR,1559854.0
2024-09-02,Algorand,peggedEUR,1558250.0
2024-09-03,Algorand,peggedEUR,1558547.0
2024-09-04,Algorand,peggedEUR,1562553.0
2024-09-05,Algorand,peggedEUR,1562547.0
2024-09-06,Algorand,peggedEUR,1590288.0
2024-09-07,Algorand,peggedEUR,1594488.0
2024-09-08,Algorand,peggedEUR,1589504.0
2024-09-09,Algorand,peggedEUR,1584833.0
2024-09-10,Algorand,peggedEUR,1584777.0
2024-09-11,Algorand,peggedEUR,1584777.0
2024-09-12,Algorand,peggedEUR,1593432.0
2024-09-13,Algorand,peggedEUR,1593432.0
2024-09-14,Algorand,peggedEUR,1593438.0
2024-09-15,Algorand,peggedEUR,1593802.0
2024-09-16,Algorand,peggedEUR,1598540.0
2024-09-17,Algorand,peggedEUR,1598540.0
2024-09-18,Algorand,peggedEUR,1598595.0
2024-09-19,Algorand,peggedEUR,1605797.0
2024-09-20,Algorand,peggedEUR,1605797.0
2024-09-21,Algorand,peggedEUR,1605852.0
2024-09-22,Algorand,peggedEUR,1605781.0
2024-09-23,Algorand,peggedEUR,1601581.0
2024-09-24,Algorand,peggedEUR,1605781.0
2024-09-25,Algorand,peggedEUR,1598594.0
2024-09-26,Algorand,peggedEUR,1602789.0
2024-09-27,Algorand,peggedEUR,1602851.0
2024-09-28,Algorand,peggedEUR,1607078.0
2024-09-29,Algorand,peggedEUR,1606848.0
2024-09-30,Algorand,peggedEUR,1602593.0
2024-10-01,Algorand,peggedEUR,1602593.0
2024-10-02,Algorand,peggedEUR,1590048.0
2024-10-03,Algorand,peggedEUR,1585854.0
2024-10-04,Algorand,peggedEUR,1584992.0
2024-10-05,Algorand,peggedEUR,1578535.0
2024-10-06,Algorand,peggedEUR,1578955.0
2024-10-07,Algorand,peggedEUR,1576429.0
2024-10-08,Algorand,peggedEUR,1601668.0
2024-10-09,Algorand,peggedEUR,1599868.0
2024-10-10,Algorand,peggedEUR,1599402.0
2024-10-11,Algorand,peggedEUR,1600695.0
2024-10-12,Algorand,peggedEUR,1601135.0
2024-10-13,Algorand,peggedEUR,1600245.0
2024-10-14,Algorand,peggedEUR,1594829.0
2024-10-15,Algorand,peggedEUR,1592136.0
2024-10-16,Algorand,peggedEUR,1592581.0
2024-10-17,Algorand,peggedEUR,1588399.0
2024-10-18,Algorand,peggedEUR,1589335.0
2024-10-19,Algorand,peggedEUR,1591560.0
2024-10-20,Algorand,peggedEUR,1587009.0
2024-10-21,Algorand,peggedEUR,1584296.0
2024-10-22,Algorand,peggedEUR,1582955.0
2024-10-23,Algorand,peggedEUR,1576289.0
2024-10-24,Algorand,peggedEUR,1582963.0
2024-10-25,Algorand,peggedEUR,1579781.0
2024-10-26,Algorand,peggedEUR,1581207.0
2024-10-27,Algorand,peggedEUR,1583138.0
2024-10-28,Algorand,peggedEUR,1582705.0
2024-10-29,Algorand,peggedEUR,1581821.0
2024-10-30,Algorand,peggedEUR,1589776.0
2024-10-31,Algorand,peggedEUR,1587139.0
2024-11-01,Algorand,peggedEUR,1588430.0
2024-11-02,Algorand,peggedEUR,1531155.0
2024-11-03,Algorand,peggedEUR,1533831.0
2024-11-04,Algorand,peggedEUR,1533424.0
2024-11-05,Algorand,peggedEUR,1525306.0
2024-11-06,Algorand,peggedEUR,1522965.0
2024-11-07,Algorand,peggedEUR,1526135.0
2024-11-08,Algorand,peggedEUR,1541117.0
2024-11-09,Algorand,peggedEUR,1532870.0
2024-11-10,Algorand,peggedEUR,1534265.0
2024-11-11,Algorand,peggedEUR,1536554.0
2024-11-12,Algorand,peggedEUR,1527125.0
2024-11-13,Algorand,peggedEUR,1536990.0
2024-11-14,Algorand,peggedEUR,1540016.0
2024-11-15,Algorand,peggedEUR,1541501.0
2024-11-16,Algorand,peggedEUR,1543481.0
2024-11-17,Algorand,peggedEUR,1542065.0
2024-11-18,Algorand,peggedEUR,1547996.0
2024-11-19,Algorand,peggedEUR,1547203.0
2024-11-20,Algorand,peggedEUR,1548506.0
2024-11-21,Algorand,peggedEUR,1527995.0
2024-11-22,Algorand,peggedEUR,1528100.0
2024-11-23,Algorand,peggedEUR,1531722.0
2024-11-24,Algorand,peggedEUR,1529791.0
2024-11-25,Algorand,peggedEUR,1533256.0
2024-11-26,Algorand,peggedEUR,1529191.0
2024-11-27,Algorand,peggedEUR,1538474.0
2024-11-28,Algorand,peggedEUR,1543829.0
2024-11-29,Algorand,peggedEUR,1549769.0
2024-11-30,Algorand,peggedEUR,1543291.0
2024-12-01,Algorand,peggedEUR,1543786.0
2024-12-02,Algorand,peggedEUR,1538836.0
2024-12-03,Algorand,peggedEUR,1539390.0
2024-12-04,Algorand,peggedEUR,1538406.0
2024-12-05,Algorand,peggedEUR,1549785.0
2024-12-06,Algorand,peggedEUR,1540601.0
2024-12-07,Algorand,peggedEUR,1540106.0
2024-12-08,Algorand,peggedEUR,1554461.0
2024-12-09,Algorand,peggedEUR,1536724.0
2024-12-10,Algorand,peggedEUR,1530289.0
2024-12-11,Algorand,peggedEUR,1533748.0
2024-12-12,Algorand,peggedEUR,1535393.0
2024-12-13,Algorand,peggedEUR,1538946.0
2024-12-14,Algorand,peggedEUR,1489403.0
2024-12-15,Algorand,peggedEUR,1492373.0
2024-12-16,Algorand,peggedEUR,1476814.0
2024-12-17,Algorand,peggedEUR,1477666.0
2024-12-18,Algorand,peggedEUR,1470845.0
2024-12-19,Algorand,peggedEUR,1463495.0
2024-12-20,Algorand,peggedEUR,1465705.0
2024-12-21,Algorand,peggedEUR,1467289.0
2024-12-22,Algorand,peggedEUR,1465985.0
2024-12-23,Algorand,peggedEUR,1463876.0
2024-12-24,Algorand,peggedEUR,1463749.0
2024-12-25,Algorand,peggedEUR,1464739.0
2024-12-26,Algorand,peggedEUR,1470102.0
2024-12-27,Algorand,peggedEUR,1467399.0
2024-12-28,Algorand,peggedEUR,1466791.0
2024-12-29,Algorand,peggedEUR,1469041.0
2024-12-30,Algorand,peggedEUR,1471707.0
2024-12-31,Algorand,peggedEUR,1465511.0
2025-01-01,Algorand,peggedEUR,1464411.0
2025-01-02,Algorand,peggedEUR,1459798.0
2025-01-03,Algorand,peggedEUR,1463468.0
2025-01-04,Algorand,peggedEUR,1465002.0
2025-01-05,Algorand,peggedEUR,1456087.0
2025-01-06,Algorand,peggedEUR,1467676.0
2025-01-07,Algorand,peggedEUR,1460682.0
2025-01-08,Algorand,peggedEUR,1460678.0
2025-01-09,Algorand,peggedEUR,1461049.0
2025-01-10,Algorand,peggedEUR,1456611.0
2025-01-11,Algorand,peggedEUR,1461875.0
2025-01-12,Algorand,peggedEUR,1457547.0
2025-01-13,Algorand,peggedEUR,1460434.0
2025-01-14,Algorand,peggedEUR,1457577.0
2025-01-15,Algorand,peggedEUR,1456262.0
2025-01-16,Algorand,peggedEUR,1455095.0
2025-01-17,Algorand,peggedEUR,1463622.0
2025-01-18,Algorand,peggedEUR,1461582.0
2025-01-19,Algorand,peggedEUR,1470786.0
2025-01-20,Algorand,peggedEUR,1472967.0
2025-01-21,Algorand,peggedEUR,1211322.0
2025-01-22,Algorand,peggedEUR,1203355.0
2025-01-23,Algorand,peggedEUR,1213731.0
2025-01-24,Algorand,peggedEUR,1217199.0
2025-01-25,Algorand,peggedEUR,1225230.0
2025-01-26,Algorand,peggedEUR,1226461.0
2025-01-27,Algorand,peggedEUR,1221817.0
2025-01-28,Algorand,peggedEUR,1214731.0
2025-01-29,Algorand,peggedEUR,1216655.0
2025-01-30,Algorand,peggedEUR,1214695.0
2025-01-31,Algorand,peggedEUR,1211858.0
2025-02-01,Algorand,peggedEUR,1203124.0
2025-02-02,Algorand,peggedEUR,1204516.0
2025-02-03,Algorand,peggedEUR,1208230.0
2025-02-04,Algorand,peggedEUR,1211581.0
2025-02-05,Algorand,peggedEUR,1212594.0
2025-02-06,Algorand,peggedEUR,1211336.0
2025-02-07,Algorand,peggedEUR,1204902.0
2025-02-08,Algorand,peggedEUR,1204150.0
2025-02-09,Algorand,peggedEUR,1199724.0
2025-02-10,Algorand,peggedEUR,1203290.0
2025-02-11,Algorand,peggedEUR,1201335.0
2025-02-12,Algorand,peggedEUR,1204576.0
2025-02-13,Algorand,peggedEUR,1219631.0
2025-02-14,Algorand,peggedEUR,1219069.0
2025-02-15,Algorand,peggedEUR,1217610.0
2025-02-16,Algorand,peggedEUR,1214844.0
2025-02-17,Algorand,peggedEUR,1217250.0
2025-02-18,Algorand,peggedEUR,1213820.0
2025-02-19,Algorand,peggedEUR,1216480.0
2025-02-20,Algorand,peggedEUR,1219631.0
2025-02-21,Algorand,peggedEUR,1218135.0
2025-02-22,Algorand,peggedEUR,1214382.0
2025-02-23,Algorand,peggedEUR,1214672.0
2025-02-24,Algorand,peggedEUR,1216365.0
2025-02-25,Algorand,peggedEUR,1223533.0
2025-02-26,Algorand,peggedEUR,1052790.0
2025-02-27,Algorand,peggedEUR,1052032.0
2025-02-28,Algorand,peggedEUR,1051641.0
2025-03-01,Algorand,peggedEUR,1049116.0
2025-03-02,Algorand,peggedEUR,1049751.0
2025-03-03,Algorand,peggedEUR,1049518.0
2025-03-04,Algorand,peggedEUR,1078199.0
2025-03-05,Algorand,peggedEUR,1079131.0
2025-03-06,Algorand,peggedEUR,1079612.0
2025-03-07,Algorand,peggedEUR,1093428.0
2025-03-08,Algorand,peggedEUR,1093620.0
2025-03-09,Algorand,peggedEUR,1093411.0
2025-03-10,Algorand,peggedEUR,1103946.0
2025-03-11,Algorand,peggedEUR,1105056.0
2025-03-12,Algorand,peggedEUR,1104557.0
2025-03-13,Algorand,peggedEUR,1098934.0
2025-03-14,Algorand,peggedEUR,1071014.0
2025-03-15,Algorand,peggedEUR,1071466.0
2025-03-16,Algorand,peggedEUR,1074152.0
2025-03-17,Algorand,peggedEUR,1074495.0
2025-03-18,Algorand,peggedEUR,1074967.0
2025-03-19,Algorand,peggedEUR,1068124.0
2025-03-20,Algorand,peggedEUR,1067943.0
2025-03-21,Algorand,peggedEUR,1068127.0
2025-03-22,Algorand,peggedEUR,1071027.0
2025-03-23,Algorand,peggedEUR,1063188.0
2025-03-24,Algorand,peggedEUR,1062829.0
2025-03-25,Algorand,peggedEUR,1063041.0
2025-03-26,Algorand,peggedEUR,1062888.0
2025-03-27,Algorand,peggedEUR,1063008.0
2025-03-28,Algorand,peggedEUR,1062807.0
2025-03-29,Algorand,peggedEUR,1071174.0
2025-03-30,Algorand,peggedEUR,1071195.0
2025-03-31,Algorand,peggedEUR,1070820.0
2025-04-01,Algorand,peggedEUR,1068686.0
2025-04-02,Algorand,peggedEUR,1065985.0
2025-04-03,Algorand,peggedEUR,1067367.0
2025-04-04,Algorand,peggedEUR,1075433.0
2025-04-05,Algorand,peggedEUR,1076738.0
2025-04-06,Algorand,peggedEUR,1076776.0
2025-04-07,Algorand,peggedEUR,1076483.0
2025-04-08,Algorand,peggedEUR,1078356.0
2025-04-09,Algorand,peggedEUR,1078557.0
2025-04-10,Algorand,peggedEUR,1080021.0
2025-04-11,Algorand,peggedEUR,1115920.0
2025-04-12,Algorand,peggedEUR,1115323.0
2025-04-13,Algorand,peggedEUR,1115268.0
2025-04-14,Algorand,peggedEUR,1107288.0
2025-04-15,Algorand,peggedEUR,1106640.0
2025-04-16,Algorand,peggedEUR,1107943.0
2025-04-17,Algorand,peggedEUR,1114638.0
2025-04-18,Algorand,peggedEUR,1115340.0
2025-04-19,Algorand,peggedEUR,1117295.0
2025-04-20,Algorand,peggedEUR,1116645.0
2025-04-21,Algorand,peggedEUR,1125120.0
2025-04-22,Algorand,peggedEUR,1124358.0
2025-04-23,Algorand,peggedEUR,1123877.0
2025-04-24,Algorand,peggedEUR,1117207.0
2025-04-25,Algorand,peggedEUR,1117290.0
2025-04-26,Algorand,peggedEUR,1117244.0
2025-04-27,Algorand,peggedEUR,1117577.0
2025-04-28,Algorand,peggedEUR,1118880.0
2025-04-29,Algorand,peggedEUR,1118880.0
2025-04-30,Algorand,peggedEUR,1108706.0
2025-05-01,Algorand,peggedEUR,1108054.0
2025-05-02,Algorand,peggedEUR,1108065.0
2025-05-03,Algorand,peggedEUR,1109837.0
2025-05-04,Algorand,peggedEUR,1109892.0
2025-05-05,Algorand,peggedEUR,1110546.0
2025-05-06,Algorand,peggedEUR,1113546.0
2025-05-07,Algorand,peggedEUR,1113502.0
2025-05-08,Algorand,peggedEUR,1113496.0
2025-05-09,Algorand,peggedEUR,1105099.0
2025-05-10,Algorand,peggedEUR,1105099.0
2025-05-11,Algorand,peggedEUR,1105110.0
2025-05-12,Algorand,peggedEUR,1088108.0
2025-05-13,Algorand,peggedEUR,1098835.0
2025-05-14,Algorand,peggedEUR,1098844.0
2025-05-15,Algorand,peggedEUR,1098844.0
2025-05-16,Algorand,peggedEUR,1096299.0
2025-05-17,Algorand,peggedEUR,1095703.0
2025-05-18,Algorand,peggedEUR,1096355.0
2025-05-19,Algorand,peggedEUR,1107198.0
2025-05-20,Algorand,peggedEUR,1106769.0
2025-05-21,Algorand,peggedEUR,1107421.0
2025-05-22,Algorand,peggedEUR,1115296.0
2025-05-23,Algorand,peggedEUR,1115351.0
2025-05-24,Algorand,peggedEUR,1116654.0
2025-05-25,Algorand,peggedEUR,1117862.0
2025-05-26,Algorand,peggedEUR,1117862.0
2025-05-27,Algorand,peggedEUR,1117178.0
2025-05-28,Algorand,peggedEUR,1060612.0
2025-05-29,Algorand,peggedEUR,1060668.0
2025-05-30,Algorand,peggedEUR,1060612.0
2025-05-31,Algorand,peggedEUR,1058072.0
2025-06-01,Algorand,peggedEUR,1057476.0
2025-06-02,Algorand,peggedEUR,1058127.0
2025-06-03,Algorand,peggedEUR,1065415.0
2025-06-04,Algorand,peggedEUR,1064112.0
2025-06-05,Algorand,peggedEUR,1064764.0
2025-06-06,Algorand,peggedEUR,1062059.0
2025-06-07,Algorand,peggedEUR,1062403.0
2025-06-08,Algorand,peggedEUR,1062403.0
2025-06-09,Algorand,peggedEUR,1061751.0
2025-06-10,Algorand,peggedEUR,1185078.0
2025-06-11,Algorand,peggedEUR,1186431.0
2025-06-12,Algorand,peggedEUR,1186491.0
2025-06-13,Algorand,peggedEUR,1192131.0
2025-06-14,Algorand,peggedEUR,1192125.0
2025-06-15,Algorand,peggedEUR,1191473.0
2025-06-16,Algorand,peggedEUR,1186038.0
2025-06-17,Algorand,peggedEUR,1185386.0
2025-06-18,Algorand,peggedEUR,1185386.0
2025-06-19,Algorand,peggedEUR,1189080.0
2025-06-20,Algorand,peggedEUR,1189903.0
2025-06-21,Algorand,peggedEUR,1189903.0
2025-06-22,Algorand,peggedEUR,1192888.0
2025-06-23,Algorand,peggedEUR,1193595.0
2025-06-24,Algorand,peggedEUR,1193595.0
2025-06-25,Algorand,peggedEUR,1209195.0
2025-06-26,Algorand,peggedEUR,1150572.0
2025-06-27,Algorand,peggedEUR,1151875.0
2025-06-28,Algorand,peggedEUR,1150858.0
2025-06-29,Algorand,peggedEUR,1150913.0
2025-06-30,Algorand,peggedEUR,1150913.0
2025-07-01,Algorand,peggedEUR,1156581.0
2025-07-02,Algorand,peggedEUR,1154600.0
2025-07-03,Algorand,peggedEUR,1154600.0
2025-07-04,Algorand,peggedEUR,1153948.0
2025-07-05,Algorand,peggedEUR,1156853.0
2025-07-06,Algorand,peggedEUR,1156853.0
2025-07-07,Algorand,peggedEUR,1155495.0
2025-07-08,Algorand,peggedEUR,1149274.0
2025-07-09,Algorand,peggedEUR,1149219.0
2025-07-10,Algorand,peggedEUR,1149870.0
2025-07-11,Algorand,peggedEUR,1148515.0
2025-07-12,Algorand,peggedEUR,1147919.0
2025-07-13,Algorand,peggedEUR,1148570.0
2025-07-14,Algorand,peggedEUR,1139436.0
2025-07-15,Algorand,peggedEUR,1138729.0
2025-07-16,Algorand,peggedEUR,1139380.0
2025-07-17,Algorand,peggedEUR,1141487.0
2025-07-18,Algorand,peggedEUR,1141487.0
2025-07-19,Algorand,peggedEUR,1142139.0
2025-07-20,Algorand,peggedEUR,1147305.0
2025-07-21,Algorand,peggedEUR,1149315.0
2025-07-22,Algorand,peggedEUR,1148241.0
2025-07-23,Algorand,peggedEUR,1156109.0
2025-07-24,Algorand,peggedEUR,1155463.0
2025-07-25,Algorand,peggedEUR,1155463.0
2025-07-26,Algorand,peggedEUR,1153333.0
2025-07-27,Algorand,peggedEUR,1139297.0
2025-07-28,Algorand,peggedEUR,1138535.0
2025-07-29,Algorand,peggedEUR,1137877.0
2025-07-30,Algorand,peggedEUR,1121368.0
2025-07-31,Algorand,peggedEUR,1121368.0
2025-08-01,Algorand,peggedEUR,1122781.0
2025-08-02,Algorand,peggedEUR,1138301.0
2025-08-03,Algorand,peggedEUR,1137650.0
2025-08-04,Algorand,peggedEUR,1137594.0
2025-08-05,Algorand,peggedEUR,1143701.0
2025-08-06,Algorand,peggedEUR,1142757.0
2025-08-07,Algorand,peggedEUR,1144062.0
2025-08-08,Algorand,peggedEUR,1144085.0
2025-08-09,Algorand,peggedEUR,1144085.0
2025-08-10,Algorand,peggedEUR,1144085.0
2025-08-11,Algorand,peggedEUR,1145577.0
2025-08-12,Algorand,peggedEUR,1146272.0
2025-08-13,Algorand,peggedEUR,1146272.0
2025-08-14,Algorand,peggedEUR,1148304.0
2025-08-15,Algorand,peggedEUR,1149011.0
2025-08-16,Algorand,peggedEUR,1149011.0
2025-08-17,Algorand,peggedEUR,1145299.0
2025-08-18,Algorand,peggedEUR,1144592.0
2025-08-19,Algorand,peggedEUR,1144606.0
2025-08-20,Algorand,peggedEUR,1146305.0
2025-08-21,Algorand,peggedEUR,1151547.0
2025-08-22,Algorand,peggedEUR,1152315.0
2025-08-23,Algorand,peggedEUR,1152967.0
