date,chain,fees_usd
2025-05-09,optimism,98929.0
2025-05-10,optimism,103299.0
2025-05-11,optimism,82906.0
2025-05-12,optimism,90479.0
2025-05-13,optimism,82499.0
2025-05-14,optimism,72445.0
2025-05-15,optimism,81064.0
2025-05-16,optimism,59023.0
2025-05-17,optimism,47524.0
2025-05-18,optimism,77116.0
2025-05-19,optimism,75371.0
2025-05-20,optimism,64915.0
2025-05-21,optimism,82860.0
2025-05-22,optimism,79242.0
2025-05-23,optimism,89452.0
2025-05-24,optimism,47874.0
2025-05-25,optimism,54494.0
2025-05-26,optimism,47257.0
2025-05-27,optimism,67255.0
2025-05-28,optimism,64976.0
2025-05-29,optimism,73991.0
2025-05-30,optimism,67800.0
2025-05-31,optimism,65220.0
2025-06-01,optimism,49396.0
2025-06-02,optimism,55502.0
2025-06-03,optimism,50713.0
2025-06-04,optimism,46341.0
2025-06-05,optimism,80295.0
2025-06-06,optimism,58922.0
2025-06-07,optimism,37230.0
2025-06-08,optimism,31782.0
2025-06-09,optimism,52600.0
2025-06-10,optimism,95170.0
2025-06-11,optimism,66249.0
2025-06-12,optimism,61164.0
2025-06-13,optimism,88793.0
2025-06-14,optimism,43262.0
2025-06-15,optimism,39094.0
2025-06-16,optimism,62723.0
2025-06-17,optimism,68995.0
2025-06-18,optimism,58602.0
2025-06-19,optimism,43825.0
2025-06-20,optimism,58018.0
2025-06-21,optimism,69500.0
2025-06-22,optimism,68708.0
2025-06-23,optimism,63141.0
2025-06-24,optimism,46198.0
2025-06-25,optimism,43212.0
2025-06-26,optimism,48292.0
2025-06-27,optimism,38635.0
2025-06-28,optimism,31575.0
2025-06-29,optimism,37687.0
2025-06-30,optimism,46133.0
2025-07-01,optimism,42758.0
2025-07-02,optimism,67604.0
2025-07-03,optimism,48901.0
2025-07-04,optimism,46323.0
2025-07-05,optimism,28589.0
2025-07-06,optimism,37954.0
2025-07-07,optimism,41909.0
2025-07-08,optimism,35242.0
2025-07-09,optimism,56945.0
2025-07-10,optimism,81040.0
2025-07-11,optimism,97286.0
2025-07-12,optimism,66233.0
2025-07-13,optimism,52246.0
2025-07-14,optimism,86206.0
2025-07-15,optimism,93610.0
2025-07-16,optimism,94929.0
2025-07-17,optimism,102313.0
2025-07-18,optimism,100397.0
2025-07-19,optimism,69035.0
2025-07-20,optimism,84107.0
2025-07-21,optimism,79828.0
2025-07-22,optimism,94487.0
2025-07-23,optimism,86176.0
2025-07-24,optimism,85629.0
2025-07-25,optimism,92863.0
2025-07-26,optimism,57458.0
2025-07-27,optimism,59672.0
2025-07-28,optimism,81739.0
2025-07-29,optimism,74532.0
2025-07-30,optimism,72445.0
2025-07-31,optimism,67986.0
2025-08-01,optimism,106967.0
2025-08-02,optimism,64772.0
2025-08-03,optimism,53951.0
2025-08-04,optimism,60895.0
2025-08-05,optimism,63287.0
2025-08-06,optimism,54794.0
2025-08-07,optimism,63805.0
2025-08-08,optimism,76535.0
2025-08-09,optimism,83653.0
2025-08-10,optimism,65522.0
2025-08-11,optimism,374386.0
2025-08-12,optimism,83528.0
2025-08-13,optimism,104549.0
2025-08-14,optimism,135829.0
2025-08-15,optimism,92584.0
2025-08-16,optimism,92227.0
2025-08-17,optimism,68518.0
2025-08-18,optimism,87842.0
2025-08-19,optimism,69774.0
2025-08-20,optimism,69836.0
2025-08-21,optimism,65889.0
2025-08-22,optimism,121493.0
2025-08-23,optimism,70768.0
2025-08-24,optimism,89441.0
2025-08-25,optimism,102700.0
2025-08-26,optimism,72702.0
2025-08-27,optimism,71139.0
2025-08-28,optimism,69319.0
2025-08-29,optimism,78265.0
2025-08-30,optimism,59409.0
2025-08-31,optimism,61212.0
2025-09-01,optimism,65149.0
2025-09-02,optimism,106783.0
2025-09-03,optimism,53450.0
2025-09-04,optimism,56363.0
2025-09-05,optimism,60361.0
2025-09-06,optimism,45337.0
2025-09-07,optimism,45690.0
2025-09-08,optimism,73303.0
2025-09-09,optimism,73977.0
2025-09-10,optimism,56252.0
2025-09-11,optimism,57829.0
2025-09-12,optimism,68412.0
2025-09-13,optimism,65216.0
2025-09-14,optimism,63069.0
2025-09-15,optimism,55321.0
2025-09-16,optimism,56589.0
2025-09-17,optimism,79680.0
2025-09-18,optimism,54184.0
2025-09-19,optimism,49429.0
2025-09-20,optimism,43420.0
2025-09-21,optimism,53127.0
2025-09-22,optimism,85249.0
2025-09-23,optimism,54815.0
2025-09-24,optimism,54618.0
2025-09-25,optimism,91367.0
2025-09-26,optimism,67781.0
2025-09-27,optimism,73356.0
2025-09-28,optimism,57311.0
2025-09-29,optimism,85064.0
2025-09-30,optimism,61825.0
2025-10-01,optimism,58266.0
2025-10-02,optimism,66703.0
2025-10-03,optimism,65097.0
2025-10-04,optimism,52928.0
2025-10-05,optimism,57102.0
2025-10-06,optimism,56953.0
2025-10-07,optimism,67481.0
2025-10-08,optimism,57089.0
2025-10-09,optimism,67116.0
2025-10-10,optimism,346801.0
2025-10-11,optimism,114363.0
2025-10-12,optimism,97154.0
2025-10-13,optimism,91266.0
2025-10-14,optimism,97428.0
2025-10-15,optimism,72123.0
2025-10-16,optimism,67833.0
2025-10-17,optimism,67757.0
2025-10-18,optimism,42317.0
2025-10-19,optimism,53602.0
2025-10-20,optimism,47102.0
2025-10-21,optimism,55917.0
2025-10-22,optimism,53107.0
2025-10-23,optimism,52001.0
2025-10-24,optimism,44196.0
2025-10-25,optimism,38044.0
2025-10-26,optimism,47967.0
2025-10-27,optimism,50394.0
2025-10-28,optimism,47408.0
2025-10-29,optimism,53812.0
2025-10-30,optimism,58861.0
2025-10-31,optimism,52253.0
2025-11-01,optimism,39960.0
2025-11-02,optimism,40928.0
2025-11-03,optimism,65748.0
2025-11-04,optimism,125233.0
2025-11-05,optimism,123518.0
2020-10-09,polygon,8.0
2020-10-10,polygon,43.0
2020-10-11,polygon,64.0
2020-10-12,polygon,125.0
2020-10-13,polygon,163.0
2020-10-14,polygon,149.0
2020-10-15,polygon,78.0
2020-10-16,polygon,78.0
2020-10-17,polygon,39.0
2020-10-18,polygon,53.0
2020-10-19,polygon,62.0
2020-10-20,polygon,45.0
2020-10-21,polygon,57.0
2020-10-22,polygon,38.0
2020-10-23,polygon,333.0
2020-10-24,polygon,91.0
2020-10-25,polygon,636.0
2020-10-26,polygon,344.0
2020-10-27,polygon,256.0
2020-10-28,polygon,125.0
2020-10-29,polygon,176.0
2020-10-30,polygon,258.0
2020-10-31,polygon,177.0
2020-11-01,polygon,158.0
2020-11-02,polygon,114.0
2020-11-03,polygon,185.0
2020-11-04,polygon,99.0
2020-11-05,polygon,906.0
2020-11-06,polygon,546.0
2020-11-07,polygon,149.0
2020-11-08,polygon,62.0
2020-11-09,polygon,55.0
2020-11-10,polygon,91.0
2020-11-11,polygon,80.0
2020-11-12,polygon,42.0
2020-11-13,polygon,84.0
2020-11-14,polygon,48.0
2020-11-15,polygon,78.0
2020-11-16,polygon,54.0
2020-11-17,polygon,44.0
2020-11-18,polygon,48.0
2020-11-19,polygon,75.0
2020-11-20,polygon,100.0
2020-11-21,polygon,59.0
2020-11-22,polygon,121.0
2020-11-23,polygon,94.0
2020-11-24,polygon,92.0
2020-11-25,polygon,86.0
2020-11-26,polygon,88.0
2020-11-27,polygon,39.0
2020-11-28,polygon,57.0
2020-11-29,polygon,21.0
2020-11-30,polygon,44.0
2020-12-01,polygon,48.0
2020-12-02,polygon,51.0
2020-12-03,polygon,65.0
2020-12-04,polygon,71.0
2020-12-05,polygon,21.0
2020-12-06,polygon,43.0
2020-12-07,polygon,36.0
2020-12-08,polygon,37.0
2020-12-09,polygon,25.0
2020-12-10,polygon,11.0
2020-12-11,polygon,54.0
2020-12-12,polygon,26.0
2020-12-13,polygon,33.0
2020-12-14,polygon,33.0
2020-12-15,polygon,57.0
2020-12-16,polygon,33.0
2020-12-17,polygon,60.0
2020-12-18,polygon,64.0
2020-12-19,polygon,55.0
2020-12-20,polygon,34.0
2020-12-21,polygon,45.0
2020-12-22,polygon,40.0
2020-12-23,polygon,67.0
2020-12-24,polygon,20.0
2020-12-25,polygon,12.0
2020-12-26,polygon,11.0
2020-12-27,polygon,27.0
2020-12-28,polygon,25.0
2020-12-29,polygon,30.0
2020-12-30,polygon,63.0
2020-12-31,polygon,63.0
2021-01-01,polygon,49.0
2021-01-02,polygon,77.0
2021-01-03,polygon,74.0
2021-01-04,polygon,111.0
2021-01-05,polygon,96.0
2021-01-06,polygon,122.0
2021-01-07,polygon,126.0
2021-01-08,polygon,119.0
2021-01-09,polygon,113.0
2021-01-10,polygon,209.0
2021-01-11,polygon,237.0
2021-01-12,polygon,348.0
2021-01-13,polygon,747.0
2021-01-14,polygon,325.0
2021-01-15,polygon,346.0
2021-01-16,polygon,645.0
2021-01-17,polygon,462.0
2021-01-18,polygon,1034.0
2021-01-19,polygon,2136.0
2021-01-20,polygon,2861.0
2021-01-21,polygon,1844.0
2021-01-22,polygon,1596.0
2021-01-23,polygon,1241.0
2021-01-24,polygon,1278.0
2021-01-25,polygon,2002.0
2021-01-26,polygon,2830.0
2021-01-27,polygon,2420.0
2021-01-28,polygon,2696.0
2021-01-29,polygon,8877.0
2021-01-30,polygon,4155.0
2021-01-31,polygon,2428.0
2021-02-01,polygon,1860.0
2021-02-02,polygon,1652.0
2021-02-03,polygon,1399.0
2021-02-04,polygon,882.0
2021-02-05,polygon,2937.0
2021-02-06,polygon,1687.0
2021-02-07,polygon,2124.0
2021-02-08,polygon,1959.0
2021-02-09,polygon,3281.0
2021-02-10,polygon,5470.0
2021-02-11,polygon,3297.0
2021-02-12,polygon,5160.0
2021-02-13,polygon,9186.0
2021-02-14,polygon,4252.0
2021-02-15,polygon,8885.0
2021-02-16,polygon,22322.0
2021-02-17,polygon,12800.0
2021-02-18,polygon,9214.0
2021-02-19,polygon,26974.0
2021-02-20,polygon,28337.0
2021-02-21,polygon,35273.0
2021-02-22,polygon,61692.0
2021-02-23,polygon,51440.0
2021-02-24,polygon,74178.0
2021-02-25,polygon,75149.0
2021-02-26,polygon,58413.0
2021-02-27,polygon,63831.0
2021-02-28,polygon,81413.0
2021-03-01,polygon,82396.0
2021-03-02,polygon,107074.0
2021-03-03,polygon,74601.0
2021-03-04,polygon,106212.0
2021-03-05,polygon,50795.0
2021-03-06,polygon,84881.0
2021-03-07,polygon,68466.0
2021-03-08,polygon,60738.0
2021-03-09,polygon,59711.0
2021-03-10,polygon,42916.0
2021-03-11,polygon,57555.0
2021-03-12,polygon,66261.0
2021-03-13,polygon,50737.0
2021-03-14,polygon,57381.0
2021-03-15,polygon,58672.0
2021-03-16,polygon,43281.0
2021-03-17,polygon,45375.0
2021-03-18,polygon,37944.0
2021-03-19,polygon,46074.0
2021-03-20,polygon,46560.0
2021-03-21,polygon,47833.0
2021-03-22,polygon,51740.0
2021-03-23,polygon,34193.0
2021-03-24,polygon,45539.0
2021-03-25,polygon,37019.0
2021-03-26,polygon,30156.0
2021-03-27,polygon,31030.0
2021-03-28,polygon,41895.0
2021-03-29,polygon,48990.0
2021-03-30,polygon,33261.0
2021-03-31,polygon,43511.0
2021-04-01,polygon,36574.0
2021-04-02,polygon,47032.0
2021-04-03,polygon,35150.0
2021-04-04,polygon,44341.0
2021-04-05,polygon,44056.0
2021-04-06,polygon,43312.0
2021-04-07,polygon,43622.0
2021-04-08,polygon,53672.0
2021-04-09,polygon,44914.0
2021-04-10,polygon,30038.0
2021-04-11,polygon,34594.0
2021-04-12,polygon,36778.0
2021-04-13,polygon,54552.0
2021-04-14,polygon,86797.0
2021-04-15,polygon,79494.0
2021-04-16,polygon,109859.0
2021-04-17,polygon,124001.0
2021-04-18,polygon,205811.0
2021-04-19,polygon,179733.0
2021-04-20,polygon,170673.0
2021-04-21,polygon,152039.0
2021-04-22,polygon,177325.0
2021-04-23,polygon,206577.0
2021-04-24,polygon,132988.0
2021-04-25,polygon,210805.0
2021-04-26,polygon,454712.0
2021-04-27,polygon,666943.0
2021-04-28,polygon,755492.0
2021-04-29,polygon,732715.0
2021-04-30,polygon,927118.0
2021-05-01,polygon,878851.0
2021-05-02,polygon,895344.0
2021-05-03,polygon,740668.0
2021-05-04,polygon,805076.0
2021-05-05,polygon,556644.0
2021-05-06,polygon,549450.0
2021-05-07,polygon,738688.0
2021-05-08,polygon,608162.0
2021-05-09,polygon,809390.0
2021-05-10,polygon,790679.0
2021-05-11,polygon,735956.0
2021-05-12,polygon,1173730.0
2021-05-13,polygon,1321226.0
2021-05-14,polygon,1184216.0
2021-05-15,polygon,1660709.0
2021-05-16,polygon,1268125.0
2021-05-17,polygon,1390749.0
2021-05-18,polygon,2121753.0
2021-05-19,polygon,4042397.0
2021-05-20,polygon,2512926.0
2021-05-21,polygon,2550100.0
2021-05-22,polygon,1897817.0
2021-05-23,polygon,2610567.0
2021-05-24,polygon,2383130.0
2021-05-25,polygon,2094623.0
2021-05-26,polygon,2122613.0
2021-05-27,polygon,1785274.0
2021-05-28,polygon,1992578.0
2021-05-29,polygon,1560137.0
2021-05-30,polygon,1443584.0
2021-05-31,polygon,1413744.0
2021-06-01,polygon,1488462.0
2021-06-02,polygon,1197393.0
2021-06-03,polygon,1323803.0
2021-06-04,polygon,1623335.0
2021-06-05,polygon,1474447.0
2021-06-06,polygon,1335425.0
2021-06-07,polygon,1824164.0
2021-06-08,polygon,2180070.0
2021-06-09,polygon,2696975.0
2021-06-10,polygon,2107959.0
2021-06-11,polygon,2442717.0
2021-06-12,polygon,2182899.0
2021-06-13,polygon,2363161.0
2021-06-14,polygon,2556994.0
2021-06-15,polygon,2661061.0
2021-06-16,polygon,8207379.0
2021-06-17,polygon,3179381.0
2021-06-18,polygon,1545890.0
2021-06-19,polygon,1029822.0
2021-06-20,polygon,1011061.0
2021-06-21,polygon,1558009.0
2021-06-22,polygon,1733127.0
2021-06-23,polygon,944062.0
2021-06-24,polygon,885571.0
2021-06-25,polygon,871983.0
2021-06-26,polygon,740801.0
2021-06-27,polygon,749065.0
2021-06-28,polygon,857994.0
2021-06-29,polygon,844313.0
2021-06-30,polygon,792410.0
2021-07-01,polygon,965089.0
2021-07-02,polygon,716309.0
2021-07-03,polygon,645297.0
2021-07-04,polygon,700763.0
2021-07-05,polygon,692009.0
2021-07-06,polygon,721858.0
2021-07-07,polygon,596571.0
2021-07-08,polygon,702960.0
2021-07-09,polygon,598974.0
2021-07-10,polygon,540067.0
2021-07-11,polygon,499388.0
2021-07-12,polygon,803745.0
2021-07-13,polygon,622131.0
2021-07-14,polygon,1420458.0
2021-07-15,polygon,627151.0
2021-07-16,polygon,1636884.0
2021-07-17,polygon,904704.0
2021-07-18,polygon,491732.0
2021-07-19,polygon,515336.0
2021-07-20,polygon,714382.0
2021-07-21,polygon,814886.0
2021-07-22,polygon,652100.0
2021-07-23,polygon,671194.0
2021-07-24,polygon,519416.0
2021-07-25,polygon,521995.0
2021-07-26,polygon,1049543.0
2021-07-27,polygon,783723.0
2021-07-28,polygon,644675.0
2021-07-29,polygon,569736.0
2021-07-30,polygon,634329.0
2021-07-31,polygon,530210.0
2021-08-01,polygon,677241.0
2021-08-02,polygon,627513.0
2021-08-03,polygon,757478.0
2021-08-04,polygon,668535.0
2021-08-05,polygon,832115.0
2021-08-06,polygon,603399.0
2021-08-07,polygon,782073.0
2021-08-08,polygon,729050.0
2021-08-09,polygon,875831.0
2021-08-10,polygon,912474.0
2021-08-11,polygon,975842.0
2021-08-12,polygon,841905.0
2021-08-13,polygon,830408.0
2021-08-14,polygon,626862.0
2021-08-15,polygon,627504.0
2021-08-16,polygon,779660.0
2021-08-17,polygon,808952.0
2021-08-18,polygon,746628.0
2021-08-19,polygon,663091.0
2021-08-20,polygon,714033.0
2021-08-21,polygon,685427.0
2021-08-22,polygon,624794.0
2021-08-23,polygon,660449.0
2021-08-24,polygon,626779.0
2021-08-25,polygon,691588.0
2021-08-26,polygon,650011.0
2021-08-27,polygon,545853.0
2021-08-28,polygon,484522.0
2021-08-29,polygon,457686.0
2021-08-30,polygon,588890.0
2021-08-31,polygon,633808.0
2021-09-01,polygon,699819.0
2021-09-02,polygon,654394.0
2021-09-03,polygon,639000.0
2021-09-04,polygon,676920.0
2021-09-05,polygon,655312.0
2021-09-06,polygon,612293.0
2021-09-07,polygon,1433674.0
2021-09-08,polygon,1012765.0
2021-09-09,polygon,752912.0
2021-09-10,polygon,932234.0
2021-09-11,polygon,505007.0
2021-09-12,polygon,550341.0
2021-09-13,polygon,571756.0
2021-09-14,polygon,505443.0
2021-09-15,polygon,564671.0
2021-09-16,polygon,608327.0
2021-09-17,polygon,575793.0
2021-09-18,polygon,507521.0
2021-09-19,polygon,465972.0
2021-09-20,polygon,815250.0
2021-09-21,polygon,849096.0
2021-09-22,polygon,667543.0
2021-09-23,polygon,513552.0
2021-09-24,polygon,704035.0
2021-09-25,polygon,482707.0
2021-09-26,polygon,542914.0
2021-09-27,polygon,486068.0
2021-09-28,polygon,456194.0
2021-09-29,polygon,445940.0
2021-09-30,polygon,443428.0
2021-10-01,polygon,568358.0
2021-10-02,polygon,453058.0
2021-10-03,polygon,454021.0
2021-10-04,polygon,510491.0
2021-10-05,polygon,479176.0
2021-10-06,polygon,572202.0
2021-10-07,polygon,572316.0
2021-10-08,polygon,533404.0
2021-10-09,polygon,408576.0
2021-10-10,polygon,501889.0
2021-10-11,polygon,521047.0
2021-10-12,polygon,508625.0
2021-10-13,polygon,476849.0
2021-10-14,polygon,515138.0
2021-10-15,polygon,1025571.0
2021-10-16,polygon,519446.0
2021-10-17,polygon,509712.0
2021-10-18,polygon,1460956.0
2021-10-19,polygon,1455693.0
2021-10-20,polygon,1081729.0
2021-10-21,polygon,1045382.0
2021-10-22,polygon,1312754.0
2021-10-23,polygon,1326976.0
2021-10-24,polygon,1187268.0
2021-10-25,polygon,1108896.0
2021-10-26,polygon,1208091.0
2021-10-27,polygon,1570267.0
2021-10-28,polygon,1607778.0
2021-10-29,polygon,1568756.0
2021-10-30,polygon,1193507.0
2021-10-31,polygon,1166882.0
2021-11-01,polygon,968698.0
2021-11-02,polygon,932069.0
2021-11-03,polygon,1261127.0
2021-11-04,polygon,1046350.0
2021-11-05,polygon,820612.0
2021-11-06,polygon,781139.0
2021-11-07,polygon,805845.0
2021-11-08,polygon,992982.0
2021-11-09,polygon,887623.0
2021-11-10,polygon,1262848.0
2021-11-11,polygon,1045784.0
2021-11-12,polygon,1066885.0
2021-11-13,polygon,838212.0
2021-11-14,polygon,793103.0
2021-11-15,polygon,890899.0
2021-11-16,polygon,1343730.0
2021-11-17,polygon,901509.0
2021-11-18,polygon,967220.0
2021-11-19,polygon,1008432.0
2021-11-20,polygon,960985.0
2021-11-21,polygon,912834.0
2021-11-22,polygon,971923.0
2021-11-23,polygon,898128.0
2021-11-24,polygon,980200.0
2021-11-25,polygon,1013331.0
2021-11-26,polygon,1230848.0
2021-11-27,polygon,855129.0
2021-11-28,polygon,869232.0
2021-11-29,polygon,834733.0
2021-11-30,polygon,1341123.0
2021-12-01,polygon,1168343.0
2021-12-02,polygon,1324381.0
2021-12-03,polygon,1469338.0
2021-12-04,polygon,1876820.0
2021-12-05,polygon,1039176.0
2021-12-06,polygon,1130847.0
2021-12-07,polygon,992757.0
2021-12-08,polygon,937754.0
2021-12-09,polygon,1038320.0
2021-12-10,polygon,1039667.0
2021-12-11,polygon,768792.0
2021-12-12,polygon,623144.0
2021-12-13,polygon,1007095.0
2021-12-14,polygon,844208.0
2021-12-15,polygon,930848.0
2021-12-16,polygon,745784.0
2021-12-17,polygon,794193.0
2021-12-18,polygon,703035.0
2021-12-19,polygon,871253.0
2021-12-20,polygon,728521.0
2021-12-21,polygon,719920.0
2021-12-22,polygon,864623.0
2021-12-23,polygon,936294.0
2021-12-24,polygon,875453.0
2021-12-25,polygon,637739.0
2021-12-26,polygon,786519.0
2021-12-27,polygon,790362.0
2021-12-28,polygon,1079658.0
2021-12-29,polygon,1025050.0
2021-12-30,polygon,914329.0
2021-12-31,polygon,1128130.0
2022-01-01,polygon,1022003.0
2022-01-02,polygon,804360.0
2022-01-03,polygon,892792.0
2022-01-04,polygon,860099.0
2022-01-05,polygon,1208896.0
2022-01-06,polygon,1100217.0
2022-01-07,polygon,1228825.0
2022-01-08,polygon,979526.0
2022-01-09,polygon,770201.0
2022-01-10,polygon,941237.0
2022-01-11,polygon,840349.0
2022-01-12,polygon,857463.0
2022-01-13,polygon,880844.0
2022-01-14,polygon,841944.0
2022-01-15,polygon,664537.0
2022-01-16,polygon,640256.0
2022-01-17,polygon,785738.0
2022-01-18,polygon,764376.0
2022-01-19,polygon,703881.0
2022-01-20,polygon,762487.0
2022-01-21,polygon,1363591.0
2022-01-22,polygon,1394300.0
2022-01-23,polygon,730160.0
2022-01-24,polygon,1026870.0
2022-01-25,polygon,771504.0
2022-01-26,polygon,913186.0
2022-01-27,polygon,830698.0
2022-01-28,polygon,766013.0
2022-01-29,polygon,611602.0
2022-01-30,polygon,576997.0
2022-01-31,polygon,595006.0
2022-02-01,polygon,616455.0
2022-02-02,polygon,621798.0
2022-02-03,polygon,603376.0
2022-02-04,polygon,617198.0
2022-02-05,polygon,538544.0
2022-02-06,polygon,507057.0
2022-02-07,polygon,754772.0
2022-02-08,polygon,1054839.0
2022-02-09,polygon,699094.0
2022-02-10,polygon,913136.0
2022-02-11,polygon,835614.0
2022-02-12,polygon,710774.0
2022-02-13,polygon,529596.0
2022-02-14,polygon,561146.0
2022-02-15,polygon,555341.0
2022-02-16,polygon,408789.0
2022-02-17,polygon,467495.0
2022-02-18,polygon,405465.0
2022-02-19,polygon,294422.0
2022-02-20,polygon,332383.0
2022-02-21,polygon,432317.0
2022-02-22,polygon,449371.0
2022-02-23,polygon,342473.0
2022-02-24,polygon,639229.0
2022-02-25,polygon,384311.0
2022-02-26,polygon,245647.0
2022-02-27,polygon,336599.0
2022-02-28,polygon,376858.0
2022-03-01,polygon,510149.0
2022-03-02,polygon,560516.0
2022-03-03,polygon,430134.0
2022-03-04,polygon,470473.0
2022-03-05,polygon,233146.0
2022-03-06,polygon,247579.0
2022-03-07,polygon,330934.0
2022-03-08,polygon,283164.0
2022-03-09,polygon,275803.0
2022-03-10,polygon,401592.0
2022-03-11,polygon,213528.0
2022-03-12,polygon,154267.0
2022-03-13,polygon,238151.0
2022-03-14,polygon,265930.0
2022-03-15,polygon,289616.0
2022-03-16,polygon,378317.0
2022-03-17,polygon,244034.0
2022-03-18,polygon,249660.0
2022-03-19,polygon,287916.0
2022-03-20,polygon,304350.0
2022-03-21,polygon,270444.0
2022-03-22,polygon,291257.0
2022-03-23,polygon,273485.0
2022-03-24,polygon,354656.0
2022-03-25,polygon,299433.0
2022-03-26,polygon,198364.0
2022-03-27,polygon,235639.0
2022-03-28,polygon,328718.0
2022-03-29,polygon,390060.0
2022-03-30,polygon,397960.0
2022-03-31,polygon,425449.0
2022-04-01,polygon,413126.0
2022-04-02,polygon,376106.0
2022-04-03,polygon,311647.0
2022-04-04,polygon,333004.0
2022-04-05,polygon,291692.0
2022-04-06,polygon,399887.0
2022-04-07,polygon,349764.0
2022-04-08,polygon,301721.0
2022-04-09,polygon,207188.0
2022-04-10,polygon,221328.0
2022-04-11,polygon,343138.0
2022-04-12,polygon,343273.0
2022-04-13,polygon,280981.0
2022-04-14,polygon,261726.0
2022-04-15,polygon,216159.0
2022-04-16,polygon,202672.0
2022-04-17,polygon,221547.0
2022-04-18,polygon,333292.0
2022-04-19,polygon,286002.0
2022-04-20,polygon,263137.0
2022-04-21,polygon,268517.0
2022-04-22,polygon,323806.0
2022-04-23,polygon,177223.0
2022-04-24,polygon,191362.0
2022-04-25,polygon,322889.0
2022-04-26,polygon,255807.0
2022-04-27,polygon,252864.0
2022-04-28,polygon,308560.0
2022-04-29,polygon,324739.0
2022-04-30,polygon,293642.0
2022-05-01,polygon,315309.0
2022-05-02,polygon,276896.0
2022-05-03,polygon,249095.0
2022-05-04,polygon,304436.0
2022-05-05,polygon,327092.0
2022-05-06,polygon,287115.0
2022-05-07,polygon,298851.0
2022-05-08,polygon,325957.0
2022-05-09,polygon,775859.0
2022-05-10,polygon,590354.0
2022-05-11,polygon,1132984.0
2022-05-12,polygon,1225386.0
2022-05-13,polygon,526463.0
2022-05-14,polygon,276223.0
2022-05-15,polygon,207792.0
2022-05-16,polygon,249136.0
2022-05-17,polygon,192376.0
2022-05-18,polygon,207581.0
2022-05-19,polygon,212944.0
2022-05-20,polygon,201412.0
2022-05-21,polygon,132445.0
2022-05-22,polygon,151989.0
2022-05-23,polygon,185977.0
2022-05-24,polygon,168542.0
2022-05-25,polygon,188879.0
2022-05-26,polygon,252180.0
2022-05-27,polygon,288193.0
2022-05-28,polygon,133676.0
2022-05-29,polygon,97493.0
2022-05-30,polygon,187149.0
2022-05-31,polygon,194419.0
2022-06-01,polygon,201251.0
2022-06-02,polygon,149532.0
2022-06-03,polygon,133021.0
2022-06-04,polygon,93380.0
2022-06-05,polygon,88237.0
2022-06-06,polygon,149053.0
2022-06-07,polygon,182158.0
2022-06-08,polygon,169431.0
2022-06-09,polygon,143278.0
2022-06-10,polygon,202638.0
2022-06-11,polygon,239734.0
2022-06-12,polygon,229357.0
2022-06-13,polygon,671152.0
2022-06-14,polygon,414183.0
2022-06-15,polygon,423764.0
2022-06-16,polygon,203497.0
2022-06-17,polygon,142133.0
2022-06-18,polygon,350374.0
2022-06-19,polygon,203459.0
2022-06-20,polygon,205113.0
2022-06-21,polygon,180092.0
2022-06-22,polygon,155473.0
2022-06-23,polygon,194727.0
2022-06-24,polygon,201681.0
2022-06-25,polygon,137891.0
2022-06-26,polygon,125486.0
2022-06-27,polygon,124058.0
2022-06-28,polygon,137607.0
2022-06-29,polygon,154525.0
2022-06-30,polygon,185761.0
2022-07-01,polygon,161203.0
2022-07-02,polygon,90568.0
2022-07-03,polygon,92250.0
2022-07-04,polygon,99572.0
2022-07-05,polygon,144667.0
2022-07-06,polygon,134306.0
2022-07-07,polygon,118687.0
2022-07-08,polygon,157124.0
2022-07-09,polygon,90930.0
2022-07-10,polygon,84448.0
2022-07-11,polygon,131831.0
2022-07-12,polygon,121487.0
2022-07-13,polygon,163885.0
2022-07-14,polygon,208441.0
2022-07-15,polygon,216623.0
2022-07-16,polygon,160244.0
2022-07-17,polygon,163667.0
2022-07-18,polygon,359580.0
2022-07-19,polygon,291421.0
2022-07-20,polygon,253915.0
2022-07-21,polygon,218911.0
2022-07-22,polygon,167869.0
2022-07-23,polygon,135092.0
2022-07-24,polygon,164101.0
2022-07-25,polygon,210567.0
2022-07-26,polygon,175770.0
2022-07-27,polygon,203921.0
2022-07-28,polygon,271664.0
2022-07-29,polygon,261476.0
2022-07-30,polygon,162639.0
2022-07-31,polygon,183596.0
2022-08-01,polygon,216078.0
2022-08-02,polygon,174330.0
2022-08-03,polygon,136042.0
2022-08-04,polygon,142520.0
2022-08-05,polygon,144238.0
2022-08-06,polygon,98538.0
2022-08-07,polygon,95805.0
2022-08-08,polygon,138130.0
2022-08-09,polygon,131929.0
2022-08-10,polygon,212648.0
2022-08-11,polygon,166040.0
2022-08-12,polygon,134481.0
2022-08-13,polygon,287444.0
2022-08-14,polygon,214167.0
2022-08-15,polygon,266869.0
2022-08-16,polygon,207377.0
2022-08-17,polygon,264959.0
2022-08-18,polygon,178832.0
2022-08-19,polygon,364540.0
2022-08-20,polygon,255022.0
2022-08-21,polygon,282733.0
2022-08-22,polygon,269366.0
2022-08-23,polygon,240283.0
2022-08-24,polygon,203789.0
2022-08-25,polygon,196373.0
2022-08-26,polygon,342172.0
2022-08-27,polygon,212402.0
2022-08-28,polygon,200127.0
2022-08-29,polygon,231317.0
2022-08-30,polygon,397474.0
2022-08-31,polygon,308942.0
2022-09-01,polygon,299930.0
